Square_Feet,Bedrooms,Age,Price
2679,5,42,350545
5467,5,37,782695
1134,4,28,159205
4131,4,16,615799
5177,6,12,807582
2718,3,21,397943
1889,6,24,285783
4776,3,28,695287
1749,3,37,215729
8140,3,21,1195865
6212,6,33,919410
1745,1,2,271630
8745,1,37,1238465
942,5,19,135931
7476,1,28,1088431
5175,1,15,750080
8453,3,1,1300546
4877,3,43,684770
7558,4,28,1123472
1322,3,35,176111
3439,6,32,496966
7596,4,28,1119703
6265,4,9,961267
1531,1,24,173286
1062,3,4,188102
840,1,45,33811
5067,3,41,703273
8362,1,3,1248881
2796,1,48,334319
734,1,22,73582
5702,6,40,817904
9808,5,39,1423407
1791,1,49,189040
5227,2,25,742513
9220,2,48,1323446
3439,2,22,496840
5935,6,48,870486
7481,4,47,1060821
5892,1,34,815276
8472,2,20,1235786
1733,6,36,256540
3300,4,37,456526
3275,2,39,420053
6544,3,27,949505
3987,5,47,536511
7883,1,49,1080123
4350,5,32,629454
5497,5,42,780970
1390,3,29,177827
6420,3,41,920564
1688,3,48,171356
6144,4,32,889851
1240,2,24,151520
1869,1,3,280899
2500,3,27,332905
1971,6,9,327165
2036,1,40,232134
818,1,23,93586
5653,1,7,860027
2394,3,17,340761
8491,3,37,1243349
9967,2,7,1484888
9092,3,30,1324178
6435,3,13,957308
1223,1,18,139439
2829,2,31,371927
9827,5,22,1479918
3270,3,14,496770
8045,6,18,1244634
5346,3,35,770427
767,5,17,150780
1069,1,19,151085
2473,2,31,324931
9237,1,39,1324630
3322,4,36,458097
4960,3,15,750457
770,6,29,118417
8141,4,40,1170021
9430,3,16,1411553
7180,4,33,1056823
1757,5,25,244741
8750,3,16,1308014
5870,6,30,878287
5358,3,34,784098
9081,4,2,1409678
9410,2,40,1341022
7499,4,44,1061880
620,3,43,18381
7408,3,38,1061953
2803,2,18,389542
5361,1,5,806234
3411,2,47,432207
9491,1,40,1342217
7736,6,6,1203016
6065,3,12,914894
7031,5,12,1088516
1609,5,12,282061
7429,4,9,1141736
1750,2,42,199806
8677,2,22,1280563
2149,5,49,283356
7851,1,16,1142535
6411,2,4,986471
3456,1,3,539964
6328,1,16,921245
5494,1,14,811774
6936,1,41,967180
9176,4,38,1345950
8114,4,4,1253335
9494,5,2,1462941
2215,4,10,353555
8650,6,11,1336723
3983,2,39,538392
8175,6,26,1226132
2257,4,37,309264
2309,2,26,315371
6039,2,4,920863
6548,1,26,937921
1651,5,38,213931
5992,1,28,846808
7211,1,2,1069944
6802,6,2,1075361
5247,4,16,807890
8902,6,23,1344389
5181,4,23,761387
3007,6,13,476744
3463,2,21,498386
3928,4,39,567469
7994,4,25,1179568
4455,6,37,652711
4205,3,49,552590
4538,2,13,663226
9744,2,15,1444064
1213,3,28,147013
7760,6,3,1233383
7511,6,23,1135394
9379,2,4,1411914
9021,6,47,1320890
2246,5,3,374489
1707,5,39,208982
1284,3,8,203619
3196,4,43,435557
7573,5,25,1133524
5536,6,41,793908
7627,3,12,1162829
4218,5,5,683588
6275,1,33,891275
8410,3,46,1187560
3193,2,25,462166
1125,5,25,156411
4208,2,35,596464
7359,3,15,1089735
9453,5,42,1364376
8192,2,26,1216667
6898,4,10,1060191
7752,4,24,1154353
2055,1,35,241168
9367,6,29,1399563
4687,3,38,653880
8267,6,5,1300221
536,6,24,74650
2287,2,19,318658
6783,1,46,918131
8560,3,49,1213785
8565,4,44,1220157
4380,6,9,718529
6432,2,26,930227
8828,6,25,1335947
6833,5,35,998505
6259,4,36,914444
6985,6,14,1060141
5567,5,6,857869
1161,5,32,163413
8473,2,26,1224934
6886,2,15,1009263
8387,5,49,1195177
914,1,31,104457
7350,6,37,1081012
9034,5,38,1313137
3229,5,37,467973
4397,2,19,628404
2669,6,14,438083
2378,3,36,314333
6954,4,37,1017303
5070,2,11,772811
2015,6,27,305425
1074,6,2,222112
3367,1,22,472604
4044,4,2,650690
4977,2,20,745416
571,2,44,30362
3480,3,48,475979
9809,1,17,1435148
5992,1,4,901548
5259,6,14,802566
8584,6,7,1350004
539,2,15,58720
5873,3,30,844632
8065,2,16,1199805
2400,5,40,318380
2717,6,2,449276
5296,5,19,793957
5106,3,1,805668
1783,2,31,229616
9275,6,4,1458736
9150,3,27,1357006
1315,2,25,171352
3011,2,22,416744
746,5,43,75165
5325,4,10,821844
7016,1,33,989753
916,6,49,94573
7202,1,48,1007711
4217,3,44,565814
607,1,30,54495
9530,5,30,1415431
5013,4,16,742600
1921,6,9,313619
7783,2,17,1145042
755,2,35,48934
7748,5,47,1111657
9529,6,15,1445946
3462,1,48,428451
2782,2,28,368374
9244,1,20,1369859
8872,5,33,1327779
1977,2,33,234272
9262,3,36,1339009
5452,4,13,828487
6380,1,4,975540
6092,6,23,925965
7591,1,8,1148643
1091,1,13,156844
6777,1,24,969932
2760,5,40,392618
847,5,46,85637
8857,6,30,1309903
5532,5,30,808171
4943,6,25,740522
9274,6,33,1369798
7369,5,9,1136534
6196,2,26,884302
3538,5,24,533347
3345,2,33,464890
8364,3,39,1221605
7109,5,25,1076571
1765,3,45,219296
2774,5,15,433104
2970,3,41,386005
3077,4,48,407364
4160,3,49,575147
1568,2,41,190231
6091,1,6,926658
6474,6,20,985677
5329,3,44,729393
2450,1,16,359630
8783,4,21,1322864
3593,4,15,568253
5811,2,39,800394
1887,2,42,238310
4774,3,4,721570
2785,5,24,431393
3706,4,3,597711
3424,1,1,505801
7545,5,30,1107101
8971,4,13,1354977
2118,3,18,319040
9062,4,40,1327480
6396,2,11,950888
8343,1,42,1187824
7563,1,29,1071863
8995,2,4,1363605
1848,5,25,271031
6056,2,36,860221
5789,1,36,797776
2922,3,44,396696
4128,5,40,607320
2928,6,28,451285
3533,4,45,495619
6657,6,8,1040475
9360,3,21,1374091
9191,6,35,1359492
8313,5,44,1198873
1914,1,18,254927
7208,1,47,1001326
9221,3,25,1351433
7135,6,46,1023104
4121,5,41,603967
5815,4,5,887807
1254,6,47,138532
2847,6,8,463056
1226,4,23,187889
5423,2,3,845238
3149,3,44,421237
3315,5,37,475882
9566,3,31,1413843
3779,4,29,556916
3484,5,41,471577
4307,1,20,616644
8376,1,3,1280202
6599,5,23,1007876
1107,3,40,113731
6669,3,21,978520
8290,1,13,1214897
6073,1,8,924590
1134,4,5,210183
1574,5,25,217832
2414,3,39,297042
1088,4,37,140748
3731,3,41,497079
6851,1,5,1037391
4338,5,8,701968
2473,2,44,305467
5544,5,4,883549
6603,6,41,977349
7183,2,22,1048518
6337,4,14,942715
9943,2,19,1466322
7283,2,13,1087666
6094,4,35,894306
4322,5,4,699569
3889,4,33,566614
6414,6,22,970319
2280,1,1,349158
4188,1,11,622189
7711,2,16,1162438
5537,4,4,870608
6819,4,29,1008982
9140,4,39,1329830
581,6,44,67200
6778,6,38,1013564
7499,5,24,1142044
1906,3,9,297541
7910,3,8,1210875
1980,3,14,292555
9771,5,15,1486760
4098,4,22,613935
8493,3,37,1238909
4683,4,15,731958
4180,2,6,638098
8144,3,1,1244909
4810,2,20,695605
2258,5,41,295372
3099,1,36,413178
6116,6,2,967478
6313,5,6,1004597
4353,5,2,716380
2792,5,3,478829
2001,3,7,296555
8922,2,20,1301860
8050,6,49,1161075
4750,3,41,652359
9890,1,41,1422112
7491,6,5,1166803
614,5,25,99113
4906,4,38,686590
9684,1,18,1428315
2847,2,1,425791
1541,1,25,182581
7427,3,17,1097231
511,4,46,35955
8480,3,15,1259731
8371,6,5,1321339
6875,5,17,1055964
7598,5,21,1134723
4176,1,23,608729
6609,5,43,973752
5897,5,10,895460
3565,6,17,569338
2536,2,1,415870
3546,2,37,480082
1040,3,48,99390
576,3,7,86438
3567,2,12,539265
523,1,40,20015
5634,2,1,862929
1175,3,20,179149
7168,4,44,1029446
4767,5,31,701912
6488,6,4,1027700
8152,4,26,1207488
9180,4,12,1389282
1985,5,22,286269
4159,2,1,627962
2919,1,1,426842
8240,4,3,1255647
7643,1,12,1141464
3995,6,21,604847
1256,6,13,228033
8948,6,13,1373054
2279,3,41,273416
6987,4,18,1035335
758,6,33,99729
4575,3,6,697096
8998,6,25,1352779
8514,2,23,1239651
1618,4,24,247752
8131,3,37,1170750
3517,6,26,518827
4841,3,4,747165
2158,6,38,289457
8878,2,35,1293785
2297,1,49,258413
9616,6,11,1486498
1284,1,36,125895
6191,4,25,937205
3696,2,20,540221
9032,4,1,1394633
1062,1,30,115292
5246,2,4,787449
3499,5,23,531282
1693,2,35,223448
568,2,42,21719
6179,5,22,915991
2928,3,31,398268
6700,3,1,1044342
5896,3,4,900656
7493,1,19,1108914
4098,2,30,560530
9535,6,1,1484118
1073,5,48,101629
4714,6,19,742805
8136,1,21,1180122
1978,5,22,303209
6627,6,2,1044039
9660,1,6,1450562
7176,1,21,1039319
2696,1,33,339436
8666,5,19,1316338
9346,6,27,1408899
6550,6,37,950208
5150,4,29,740877
8984,1,28,1304388
5026,3,34,710169
4912,2,1,764517
5943,4,48,838055
9287,4,25,1384271
3093,5,21,483707
9607,4,34,1411119
7352,6,26,1115124
7129,5,36,1056084
4369,5,35,634940
8471,3,23,1263478
9667,1,17,1429146
9767,4,47,1420498
8322,1,42,1165750
3489,1,12,519925
7562,1,44,1067892
5840,5,20,905110
4323,1,39,598652
4432,4,27,651133
9054,5,42,1321763
2929,4,37,394885
7944,5,20,1220487
7647,2,11,1143729
8131,2,28,1196124
4098,2,2,613260
4829,2,24,699715
7218,5,16,1091445
8718,1,12,1273730
592,3,16,74932
9000,6,36,1343874
551,3,2,105919
818,2,25,99255
6188,1,29,881427
7518,4,28,1128506
7710,1,10,1153202
4456,4,45,617074
6557,3,23,951444
7375,1,32,1036846
4931,1,31,684238
2025,6,19,333096
7543,3,15,1140454
1778,1,33,217926
9205,4,17,1379203
6625,1,36,936331
8374,4,20,1260624
7400,2,9,1123843
3000,1,38,376744
3964,4,3,625210
2759,3,2,458760
7996,2,18,1170882
3159,1,23,449874
755,6,19,138924
2002,4,7,320330
5156,6,35,768872
5930,1,20,849012
9098,4,20,1363745
3676,1,19,530535
2360,2,41,306432
6658,2,16,986834
6306,1,38,889797
